"brand","model","color","price","km","year","transmission","eng_power","eng_capacity","fuel_type","consumption","drive_type","location","link","insertdate"
"Chevrolet","Matiz","Other interior color","3099","56157km","8/2009","Manual","38 kW (52 hp)","796cc","Petrol","5.2 l/100km","4x2","Germany","https://carvago.com/car/51896722/chevrolet-matiz-0-8-s-38-kw",2022-09-23
"Dodge","Charger","Green","47099","17000km","6/2021","Automatic","362 kW (492 hp)","6417cc","Petrol","4x2",NA,"Germany","https://carvago.com/car/51150520/dodge-charger-362-kw",2022-09-23
"Chevrolet","Spark","Green","3249","133000km","9/2011","Manual","50 kW (68 hp)","995cc","Petrol","5.1 l/100km","4x2","Germany","https://carvago.com/car/51069074/chevrolet-spark-1-0-ls-50-kw",2022-09-23
"Dodge","RAM","White","39299","2245km","1/2021","Automatic","287 kW (390 hp)","5654cc","LPG","4x4",NA,"Poland","https://carvago.com/car/51496543/dodge-ram-287-kw",2022-09-23
"Skoda","Fabia","Green","4499","160000km","9/2009","Manual","63 kW (86 hp)","1390cc","Petrol","6.5 l/100km","4x2","Germany","https://carvago.com/car/51584024/skoda-fabia-1-4-16v-cool-edition-63-kw",2022-09-23
"Dodge","RAM","Blue","50199","7600km","3/2021","Automatic","295 kW (401 hp)","5654cc","Petrol","4x4",NA,"Germany","https://carvago.com/car/51137762/dodge-ram-295-kw",2022-09-23
"Mercedes-Benz","GLA 250","Black","56199","16871km","3/2021","Automatic","165 kW (224 hp)","1991cc","Petrol","6.9 l/100km","4x4","Germany","https://carvago.com/car/51597724/mercedes-benz-gla-250-165-kw",2022-09-23
"BMW","118","White","29949","35988km","7/2021","Automatic","100 kW (136 hp)","15000cc","Petrol","4 l/100km","4x2","Belgium","https://carvago.com/car/51225396/bmw-118-i-100-kw",2022-09-23
"BMW","120","Black","34499","18000km","5/2021","Automatic","140 kW (190 hp)","1995cc","Diesel","4.3 l/100km","4x2","Italy","https://carvago.com/car/50998226/bmw-120-140-kw",2022-09-23
"Skoda","Fabia","Black","4199","169000km","3/2012","Manual","63 kW (86 hp)","1197cc","Petrol","5.2 l/100km","4x2","Germany","https://carvago.com/car/51796855/skoda-fabia-1-2-tsi-cool-edition-63-kw",2022-09-23
"Mercedes-Benz","E 63 AMG","Brown","52299","35000km","5/2015","Automatic","430 kW (585 hp)","5461cc","Petrol","10.5 l/100km","4x4","Germany","https://carvago.com/car/34668213/mercedes-benz-e-63-amg-e-t-s-4matic-mct-430-kw",2022-09-23
"Alfa Romeo","Giulia","Silver","27199","13600km","1/2019","Automatic","206 kW (280 hp)","1995cc","Petrol","7 l/100km","4x4","Poland","https://carvago.com/car/51742175/alfa-romeo-giulia-2-0-turbo-16v-veloce-ti-206-kw",2022-09-23
"BMW","320","White","13899","129500km","3/2016","Manual","135 kW (184 hp)","4l/100km","Petrol","5 l/100km","4x2","Germany","https://carvago.com/car/51842934/bmw-320-i-advantage-135-kw",2022-09-23
"Land Rover","Discovery Sport","Black","26249","92650km","2/2019","Manual","132 kW (179 hp)","1999cc","Diesel","6.4 l/100km","4x4","Germany","https://carvago.com/car/51837315/land-rover-discovery-sport-td4-se-132-kw",2022-09-23
"Suzuki","SX4 S-Cross","Silver","9899","103000km","8/2015","Automatic","88 kW (120 hp)","1586cc","Petrol","6 l/100km","4x2","Germany","https://carvago.com/car/51589788/suzuki-sx4-s-cross-1-6-vvt-cvt-88-kw",2022-09-23
"Dodge","RAM","Black","40849","34200km","2/2020","Automatic","295 kW (401 hp)","5700cc","Petrol","4x4",NA,"Germany","https://carvago.com/car/48031646/dodge-ram-295-kw",2022-09-23
"Dodge","RAM","White","37649","56481km","1/2019","Automatic","287 kW (390 hp)","5654cc","LPG","4x4",NA,"Poland","https://carvago.com/car/46410112/dodge-ram-287-kw",2022-09-23
"Volkswagen","Tiguan","Black","27349","66309km","4/2018","Manual","92 kW (125 hp)","13950cc","Petrol","5 l/100km","4x2","Belgium","https://carvago.com/car/50894321/volkswagen-tiguan-tsi-92-kw",2022-09-23
"DFSK","Seres 3","Red","33599","4500km","4/2022","Manual","120 kW (163 hp)",NA,"Electric","18 kWh/100km","4x2","Germany","https://carvago.com/car/50746335/dfsk-seres-120-kw",2022-09-23
"Cadillac","XT4","Silver","35149","8500km","4/2021","Automatic","128 kW (174 hp)","1995cc","Diesel","5.8 l/100km","4x2","Germany","https://carvago.com/car/43942630/cadillac-xt4-350d-128-kw",2022-09-23
"Opel","Antara","Black","7899","123500km","6/2015","Manual","120 kW (163 hp)","2231cc","Diesel","6.3 l/100km","4x2","Germany","https://carvago.com/car/51577135/opel-antara-2-2-cdti-ecoflex-selection-120-kw",2022-09-23
"Dodge","Charger","Black","35149","38500km","6/2019","Automatic","280 kW (381 hp)","5654cc","Petrol","4x2",NA,"Germany","https://carvago.com/car/51144329/dodge-charger-280-kw",2022-09-23
"Mercedes-Benz","E 450","Black","71199","21240km","2/2021","Automatic","270 kW (367 hp)","2999cc","Petrol","8.1 l/100km","4x4","Germany","https://carvago.com/car/49964977/mercedes-benz-e-450-t-4matic-270-kw",2022-09-23
"BMW","220","Grey","26049","34200km","10/2019","Automatic","140 kW (190 hp)","1995cc","Diesel","4.8 l/100km","4x4","Germany","https://carvago.com/car/51836722/bmw-220-140-kw",2022-09-23
"Audi","RS3","Black","39049","31000km","1/2016","Automatic","310 kW (421 hp)","2480cc","Petrol","8 l/100km","4x4","Poland","https://carvago.com/car/49954570/audi-rs3-310-kw",2022-09-23
"Audi","Q5","White","43349","34000km","1/2021","Automatic","150 kW (204 hp)","1968cc","Diesel","6 l/100km","4x4","Poland","https://carvago.com/car/51644273/audi-q5-40-tdi-quattro-s-tronic-s-line-150-kw",2022-09-23
"Renault","Master","White","22349","50480km","6/2017","Manual","96 kW (131 hp)","2298cc","Diesel","9 l/100km","4x2","France","https://carvago.com/car/51523207/renault-master-96-kw",2022-09-23
"BMW","220","Silver","22199","88599km","9/2019","Automatic","140 kW (190 hp)","1995cc","Diesel","4.6 l/100km","4x2","Germany","https://carvago.com/car/49504870/bmw-220-140-kw",2022-09-23
"Kia","cee'd / Ceed","Silver","5199","162000km","1/2012","Manual","77 kW (105 hp)","1396cc","Petrol","6 l/100km","4x2","Poland","https://carvago.com/car/51870474/kia-cee-d-ceed-1-4-16v-77-kw",2022-09-23
"BMW","118","Other interior color","24349","24500km","8/2020","Automatic","112 kW (152 hp)","1995cc","Diesel","4 l/100km","4x2","France","https://carvago.com/car/49027638/bmw-118-d-112-kw",2022-09-23
"Chevrolet","Spark","Blue","3799","82630km","7/2011","Manual","50 kW (68 hp)","995cc","Petrol","5.1 l/100km","4x2","Germany","https://carvago.com/car/51695647/chevrolet-spark-1-0-ls-50-kw",2022-09-23
"BMW","220","Silver","25149","69988km","9/2019","Automatic","140 kW (190 hp)","1995cc","Diesel","4.6 l/100km","4x2","Germany","https://carvago.com/car/48348294/bmw-220-140-kw",2022-09-23
"BMW","X1","Grey","42599","47300km","6/2020","Automatic","170 kW (231 hp)","1995cc","Diesel","5 l/100km","4x4","Germany","https://carvago.com/car/48747843/bmw-x1-170-kw",2022-09-23
"Ford","Fusion","Black","5299","85000km","10/2009","Manual","59 kW (80 hp)","1388cc","Petrol","6.5 l/100km","4x2","Germany","https://carvago.com/car/50023756/ford-fusion-1-4-style-59-kw",2022-09-23
"MG","ZS","Silver","30999","3166km","6/2022","Automatic","130 kW (177 hp)","2497cc","Electric","4x2",NA,"Germany","https://carvago.com/car/50735600/mg-zs-130-kw",2022-09-23
"Audi","A4","Black","31749","11990km","9/2020","Automatic","140 kW (190 hp)","1968cc","Diesel","4 l/100km","4x4","Sweden","https://carvago.com/car/51855459/audi-a4-avant-2-0-tdi-quattro-140-kw",2022-09-23
"Mercedes-Benz","E 200","Beige","18999","146410km","7/2017","Automatic","110 kW (150 hp)","1950cc","Diesel","5 l/100km","4x2","Germany","https://carvago.com/car/51867538/mercedes-benz-e-200-d-110-kw",2022-09-23
"Hyundai","i10","Blue","2899","132400km","9/2009","Manual","57 kW (77 hp)","1248cc","Petrol","5 l/100km","4x2","Germany","https://carvago.com/car/51251879/hyundai-i10-1-2-classic-57-kw",2022-09-23
"BMW","X1","White","33849","30600km","3/2019","Automatic","140 kW (190 hp)","1995cc","Diesel","4.8 l/100km","4x4","Germany","https://carvago.com/car/49973227/bmw-x1-20d-140-kw",2022-09-23
"BMW","M3","Grey","33049","83000km","9/2011","Manual","309 kW (420 hp)","3999cc","Petrol","4x2",NA,"Germany","https://carvago.com/car/51370565/bmw-m3-309-kw",2022-09-23
"DS Automobiles","DS9","Black","50649","5000km","7/2021","Automatic","165 kW (224 hp)","1598cc","Hybrid","1.5 l/100km","4x2","Spain","https://carvago.com/car/51869673/ds-automobiles-ds9-1-6-e-tense-eat8-165-kw",2022-09-23
"Dodge","Charger","Purple","57499","4000km","3/2021","Automatic","362 kW (492 hp)","6417cc","Petrol","4x2",NA,"Germany","https://carvago.com/car/51140892/dodge-charger-362-kw",2022-09-23
"Audi","A4 Allroad","Black","43449","34100km","2/2020","Automatic","210 kW (286 hp)","2967cc","Diesel","6.1 l/100km","4x4","Germany","https://carvago.com/car/51907316/audi-a4-allroad-210-kw",2022-09-23
"Dodge","RAM","Silver","63399","5639km","1/2020","Automatic","296 kW (402 hp)","5654cc","Petrol","12.8 l/100km","4x4","Netherlands","https://carvago.com/car/50481555/dodge-ram-laramie-296-kw",2022-09-23
"BMW","220","Silver","23199","79900km","9/2019","Automatic","140 kW (190 hp)","1995cc","Diesel","4.6 l/100km","4x2","Germany","https://carvago.com/car/49500602/bmw-220-140-kw",2022-09-23
"BMW","520","Black","53399","0km","6/2022","Automatic","140 kW (190 hp)","1995cc","Diesel","4.3 l/100km","4x2","Germany","https://carvago.com/car/51305134/bmw-520-d-140-kw",2022-09-23
"Audi","S6","Black","48099","71120km","12/2017","Automatic","332 kW (451 hp)","3993cc","Petrol","9 l/100km","4x4","Sweden","https://carvago.com/car/47667670/audi-s6-avant-4-0-tfsi-quattro-332-kw",2022-09-23
"Renault","Master","White","14899","159967km","1/2017","Manual","125 kW (170 hp)","2298cc","Diesel","7 l/100km","4x2","Netherlands","https://carvago.com/car/51631236/renault-master-125-kw",2022-09-23
"DFSK","Seres 3","Red","34599","50km","5/2022","Automatic","120 kW (163 hp)",NA,"Electric","18 kWh/100km","4x2","Germany","https://carvago.com/car/51425731/dfsk-seres-120-kw",2022-09-23
"Dodge","Charger","Grey","30449","56000km","7/2017","Automatic","274 kW (373 hp)","5654cc","Petrol","4x2",NA,"Germany","https://carvago.com/car/51172599/dodge-charger-274-kw",2022-09-23
"BMW","X1","Black","33549","36409km","1/2021","Automatic","110 kW (150 hp)","1995cc","Diesel","4.3 l/100km","4x2","Italy","https://carvago.com/car/50819016/bmw-x1-110-kw",2022-09-23
"Jeep","Renegade","Other interior color","26149","28415km","8/2021","Manual","96 kW (131 hp)","1598cc","Diesel","4.8 l/100km","4x2","Spain","https://carvago.com/car/51013474/jeep-renegade-96-kw",2022-09-23
"Volvo","S90","Black","38799","23730km","6/2019","Automatic","228 kW (310 hp)","1969cc","Petrol","8 l/100km","4x4","Sweden","https://carvago.com/car/50251038/volvo-s90-t6-awd-228-kw",2022-09-23
"Dodge","RAM","Black","56299","17000km","4/2020","Automatic","295 kW (401 hp)","5700cc","Petrol","14.2 l/100km","4x4","Germany","https://carvago.com/car/49571019/dodge-ram-295-kw",2022-09-23
"Volkswagen","Arteon","Red","40449","16070km","7/2021","Automatic","147 kW (200 hp)","1968cc","Diesel","5 l/100km","4x4","Sweden","https://carvago.com/car/50208317/volkswagen-arteon-147-kw",2022-09-23
"Skoda","Yeti","White","9399","151082km","10/2013","Manual","103 kW (140 hp)","1968cc","Diesel","6 l/100km","4x4","Germany","https://carvago.com/car/51590027/skoda-yeti-2-0-tdi-103-kw",2022-09-23
"BMW","220","Silver","25649","85700km","11/2019","Automatic","140 kW (190 hp)","1995cc","Diesel","4.6 l/100km","4x4","Germany","https://carvago.com/car/49347436/bmw-220-140-kw",2022-09-23
"Volkswagen","Tiguan","Black","29999","32980km","6/2020","Automatic","140 kW (190 hp)","1968cc","Diesel","7 l/100km","4x4","Sweden","https://carvago.com/car/51663904/volkswagen-tiguan-140-kw",2022-09-23
"BMW","120","Black","25249","28220km","6/2019","Automatic","140 kW (190 hp)","1995cc","Diesel","5 l/100km","4x4","Sweden","https://carvago.com/car/49922401/bmw-120-140-kw",2022-09-23
"Volkswagen","Amarok","Grey","21499","133500km","9/2012","Automatic","132 kW (179 hp)","1968cc","Diesel","8 l/100km","4x4","Germany","https://carvago.com/car/50042622/volkswagen-amarok-2-0-bitdi-4motion-automatic-bluemotion-technology-132-kw",2022-09-23
"Dodge","Charger","Yellow","38349","49000km","10/2017","Automatic","280 kW (381 hp)","5700cc","Petrol","4x2",NA,"Germany","https://carvago.com/car/44084627/dodge-charger-280-kw",2022-09-23
"Audi","A5","White","36899","1796km","1/2022","Automatic","110 kW (150 hp)","1984cc","Petrol","6 l/100km","4x2","Poland","https://carvago.com/car/51861567/audi-a5-110-kw",2022-09-23
"Volkswagen","Tiguan","Black interior","13849","161000km","3/2015","Manual","118 kW (160 hp)","1390cc","Petrol","6.7 l/100km","4x2","Germany","https://carvago.com/car/51623403/volkswagen-tiguan-1-4-tsi-sport-style-118-kw",2022-09-23
"Nissan","Navara","White","26299","74545km","7/2016","Manual","140 kW (190 hp)","2298cc","Diesel","6 l/100km","4x4","Germany","https://carvago.com/car/50168357/nissan-navara-dc-4x4-eu6-s-s-140-kw",2022-09-23
"Audi","A3","Blue","37899","27558km","6/2021","Automatic","110 kW (150 hp)","1968cc","Diesel","3.9 l/100km","4x2","Germany","https://carvago.com/car/49111930/audi-a3-35-tdi-110-kw",2022-09-23
"Fiat","Talento","White","17749","70000km","12/2019","Manual","92 kW (125 hp)","1598cc","Diesel","6 l/100km","4x2","Germany","https://carvago.com/car/49874380/fiat-talento-l2h1-sx-92-kw",2022-09-23
"Seat","Leon","Black","25249","12283km","1/2021","Automatic","110 kW (150 hp)","2000cc","Diesel","5 l/100km","4x2","Spain","https://carvago.com/car/51730284/seat-leon-st-2-0-tdi-dpf-dsg-style-110-kw",2022-09-23
"Peugeot","208","Red","29649","5858km","10/2020","Automatic","100 kW (136 hp)","Euro6","Electric","4x2",NA,"France","https://carvago.com/car/48626609/peugeot-208-136-allure-100-kw",2022-09-23
"Audi","A5","White","32649","48780km","8/2020","Automatic","180 kW (245 hp)","1984cc","Petrol","6.5 l/100km","4x4","Sweden","https://carvago.com/car/51841804/audi-a5-coupe-45-tfsi-quattro-180-kw",2022-09-23
"Skoda","Karoq","Black","39349","18392km","8/2020","Automatic","140 kW (190 hp)","1968cc","Diesel","5 l/100km","4x4","Germany","https://carvago.com/car/48297982/skoda-karoq-2-0-tdi-scr-4x4-dsg-sportline-140-kw",2022-09-23
"Citroen","C3 Aircross","White","15799","25081km","4/2019","Manual","75 kW (102 hp)","1499cc","Diesel","4 l/100km","4x2","Spain","https://carvago.com/car/51170361/citroen-c3-aircross-100-stop-start-75-kw",2022-09-23
"Renault","Talisman","Other interior color","21349","131000km","1/2020","Manual","149 kW (203 hp)","1997cc","Diesel","5 l/100km","4x2","France","https://carvago.com/car/50869275/renault-talisman-estate-bluedci-200-149-kw",2022-09-23
"Cadillac","XT4","Black","37899","35500km","3/2021","Automatic","128 kW (174 hp)","1995cc","Diesel","6.7 l/100km","4x4","Germany","https://carvago.com/car/51878852/cadillac-xt4-350d-awd-128-kw",2022-09-23
"Seat","Leon","Black","25249","12283km","1/2021","Automatic","110 kW (150 hp)","2000cc","Diesel","5 l/100km","4x2","Spain","https://carvago.com/car/51723970/seat-leon-st-2-0-tdi-dpf-dsg-style-110-kw",2022-09-23
"Fiat","Talento","White","20449","25500km","12/2019","Manual","88 kW (120 hp)","1598cc","Diesel","5.7 l/100km","4x2","Germany","https://carvago.com/car/51188914/fiat-talento-l2h1-sx-88-kw",2022-09-23
"Peugeot","208","Black","6899","58474km","9/2015","Manual","55 kW (75 hp)","1560cc","Diesel","4 l/100km","4x2","France","https://carvago.com/car/47188447/peugeot-208-1-6-55-kw",2022-09-23
"Mercedes-Benz","CLA 200 Shooting Brake","Silver","16949","174000km","8/2018","Automatic","100 kW (136 hp)","3l/100km","Diesel","4 l/100km","4x2","Germany","https://carvago.com/car/51131276/mercedes-benz-cla-200-shooting-brake-d-100-kw",2022-09-23
"Mercedes-Benz","GLB 220","White","41599","38000km","11/2020","Automatic","140 kW (190 hp)","1950cc","Diesel","5.1 l/100km","4x4","Italy","https://carvago.com/car/51548171/mercedes-benz-glb-220-d-140-kw",2022-09-23
"BMW","i3",NA,"27249","19995km","9/2019","Automatic","127 kW (173 hp)","Noemissionclass","Electric","4x2",NA,"France","https://carvago.com/car/44203714/bmw-i3-120-ah-127-kw",2022-09-23
"BMW","540","Silver","39949","23726km","4/2019","Automatic","250 kW (340 hp)","2998cc","Petrol","7.1 l/100km","4x2","Germany","https://carvago.com/car/51701112/bmw-540-i-250-kw",2022-09-23
"Dodge","Charger","Grey","39799","58000km","8/2018","Automatic","362 kW (492 hp)","6417cc","Petrol","4x2",NA,"Germany","https://carvago.com/car/51151030/dodge-charger-362-kw",2022-09-23
"Dodge","Charger","Grey","37249","17300km","7/2017","Automatic","280 kW (381 hp)","5700cc","Petrol","4x2",NA,"Germany","https://carvago.com/car/43821984/dodge-charger-280-kw",2022-09-23
"Skoda","Fabia","Blue","3349","135854km","9/2009","Manual","44 kW (60 hp)","1198cc","Petrol","5.9 l/100km","4x2","Germany","https://carvago.com/car/50925715/skoda-fabia-1-2-htp-cool-edition-44-kw",2022-09-23
"Mazda","CX-5","Blue","26299","7395km","1/2021","Automatic","143 kW (194 hp)","2488cc","Petrol","7 l/100km","4x2","Poland","https://carvago.com/car/51880630/mazda-cx-5-194-automatic-143-kw",2022-09-23
"Volkswagen","Amarok","White","21399","94666km","5/2016","Manual","103 kW (140 hp)","1968cc","Diesel","7.2 l/100km","4x4","Germany","https://carvago.com/car/51609775/volkswagen-amarok-2-0-tdi-4motion-103-kw",2022-09-23
"Mercedes-Benz","GLB 220","Red","50049","18468km","6/2021","Automatic","140 kW (190 hp)","1950cc","Diesel","4.9 l/100km","4x2","Germany","https://carvago.com/car/50959952/mercedes-benz-glb-220-140-kw",2022-09-23
"Audi","S3","Blue","45799","23500km","3/2020","Automatic","221 kW (300 hp)","2000cc","Petrol","7 l/100km","4x4","Germany","https://carvago.com/car/51450852/audi-s3-221-kw",2022-09-23
"Audi","Q3","Gold","41849","52484km","1/2021","Automatic","147 kW (200 hp)","1968cc","Diesel","5.2 l/100km","4x4","Belgium","https://carvago.com/car/51166469/audi-q3-147-kw",2022-09-23
"Land Rover","Range Rover Velar","Silver","50349","66550km","2/2019","Automatic","221 kW (300 hp)","2993cc","Diesel","7.6 l/100km","4x4","Germany","https://carvago.com/car/50929120/land-rover-range-rover-velar-221-kw",2022-09-23
"Land Rover","Range Rover Evoque","Black","47099","4999km","1/2021","Automatic","120 kW (163 hp)","1997cc","Diesel","6 l/100km","4x4","Poland","https://carvago.com/car/46194147/land-rover-range-rover-evoque-120-kw",2022-09-23
"BMW","540","Black","45449","53066km","1/2020","Automatic","250 kW (340 hp)","2998cc","Petrol","6.8 l/100km","4x2","Germany","https://carvago.com/car/51185209/bmw-540-i-250-kw",2022-09-23
"Dodge","Charger","Green","51549","56900km","5/2020","Automatic","362 kW (492 hp)","6412cc","Petrol","4x2",NA,"Germany","https://carvago.com/car/51650192/dodge-charger-362-kw",2022-09-23
"Audi","S6","Black","77549","49000km","2/2020","Automatic","257 kW (349 hp)","2967cc","Diesel","6.5 l/100km","4x4","Germany","https://carvago.com/car/48687130/audi-s6-257-kw",2022-09-23
"Mercedes-Benz","E 220","Silver","43699","26300km","1/2020","Automatic","143 kW (194 hp)","1950cc","Diesel","4.8 l/100km","4x2","Germany","https://carvago.com/car/49507295/mercedes-benz-e-220-d-t-avantgarde-143-kw",2022-09-23
"BMW","i3","Other interior color","34949","6000km","7/2022","Automatic","127 kW (173 hp)","Noemissionclass","Electric","4x2",NA,"France","https://carvago.com/car/51388341/bmw-i3-120-ah-127-kw",2022-09-23
"Audi","Q5","Blue","61599","15km","7/2022","Automatic","210 kW (286 hp)","2967cc","Diesel","6.7 l/100km","4x4","Germany","https://carvago.com/car/51264381/audi-q5-50-tdi-quattro-210-kw",2022-09-23
"Subaru","WRX STI","White","28049","100900km","4/2016","Manual","221 kW (300 hp)","2457cc","Petrol","4x4",NA,"Sweden","https://carvago.com/car/51130845/subaru-wrx-sti-2-5t-sport-premium-221-kw",2022-09-23
"DFSK","Seres 3","Blue","34599","50km","4/2022","Automatic","120 kW (163 hp)",NA,"Electric","18 kWh/100km","4x2","Germany","https://carvago.com/car/51274870/dfsk-seres-120-kw",2022-09-23
"Audi","A4","Black","34149","52120km","6/2019","Automatic","140 kW (190 hp)","1968cc","Diesel","5.1 l/100km","4x4","Germany","https://carvago.com/car/50687261/audi-a4-avant-40-tdi-quattro-140-kw",2022-09-23
"Dodge","Charger","Grey","50849","760km","8/2017","Automatic","351 kW (477 hp)","6400cc","Petrol","13.6 l/100km","4x2","Germany","https://carvago.com/car/50542109/dodge-charger-351-kw",2022-09-23
"DFSK","Seres 3","Black","34599","50km","4/2022","Automatic","120 kW (163 hp)",NA,"Electric","18 kWh/100km","4x2","Germany","https://carvago.com/car/51279406/dfsk-seres-120-kw",2022-09-23
"Volvo","V90","Grey","38299","6990km","2/2022","Automatic","146 kW (199 hp)","1969cc","Diesel","5 l/100km","4x2","Sweden","https://carvago.com/car/51473589/volvo-v90-146-kw",2022-09-23
"Hyundai","IONIQ 5","Black interior","43499","2500km","6/2022","Automatic","160 kW (218 hp)",NA,"Electric","17.7 kWh/100km","4x2","Germany","https://carvago.com/car/51502810/hyundai-ioniq-5-long-range-160-kw",2022-09-23
"MG","ZS","Blue","30999","3156km","6/2022","Automatic","130 kW (177 hp)","2497cc","Electric","4x2",NA,"Germany","https://carvago.com/car/50715616/mg-zs-130-kw",2022-09-23
"Volvo","V90","Black","26699","52290km","4/2019","Automatic","140 kW (190 hp)","1969cc","Diesel","5 l/100km","4x4","Sweden","https://carvago.com/car/51139556/volvo-v90-d4-awd-momentum-140-kw",2022-09-23
"Ford","Kuga","Grey","12899","77000km","10/2014","Automatic","134 kW (182 hp)","1596cc","Petrol","7.7 l/100km","4x4","Germany","https://carvago.com/car/51881373/ford-kuga-1-6-ecoboost-4x4-individual-134-kw",2022-09-23
"Volvo","V90","Blue","29049","27980km","11/2020","Automatic","140 kW (190 hp)","1969cc","Diesel","5 l/100km","4x2","Sweden","https://carvago.com/car/51776837/volvo-v90-d4-momentum-140-kw",2022-09-23
"BMW","X1","Silver","36349","36000km","6/2021","Automatic","140 kW (190 hp)","1995cc","Diesel","4.5 l/100km","4x4","Sweden","https://carvago.com/car/48787233/bmw-x1-20d-140-kw",2022-09-23
"Mercedes-Benz","E 200","Grey","14899","121000km","2/2011","Automatic","135 kW (184 hp)","1796cc","Petrol","8.1 l/100km","4x2","Germany","https://carvago.com/car/34888632/mercedes-benz-e-200-t-cgi-automatic-avantgarde-135-kw",2022-09-23
"Volvo","V90","Grey","41099","2730km","1/2022","Automatic","146 kW (199 hp)","1969cc","Diesel","5 l/100km","4x4","Sweden","https://carvago.com/car/50082517/volvo-v90-146-kw",2022-09-23
"Mercedes-Benz","E 400","Black","41899","30700km","6/2018","Automatic","245 kW (333 hp)","3498cc","Petrol","7.6 l/100km","4x4","Germany","https://carvago.com/car/51633687/mercedes-benz-e-400-4matic-245-kw",2022-09-23
"SsangYong","MUSSO","Green","32599","10km","5/2022","Manual","149 kW (203 hp)","2157cc","Diesel","8.8 l/100km","4x4","Germany","https://carvago.com/car/51569370/ssangyong-musso-149-kw",2022-09-23
"Audi","A4 Allroad","Silver","49899","32292km","7/2020","Automatic","210 kW (286 hp)","2967cc","Diesel","7 l/100km","4x4","Germany","https://carvago.com/car/50580346/audi-a4-allroad-210-kw",2022-09-23
"BMW","730","Black","59449","22054km","2/2019","Automatic","195 kW (265 hp)","2993cc","Diesel","5.4 l/100km","4x2","Germany","https://carvago.com/car/50591324/bmw-730-d-195-kw",2022-09-23
"BMW","120","Black","39049","4360km","1/2022","Automatic","140 kW (190 hp)","1995cc","Diesel","5 l/100km","4x2","Poland","https://carvago.com/car/51881272/bmw-120-140-kw",2022-09-23
"Peugeot","208","Red","9949","90145km","8/2018","Manual","73 kW (99 hp)","1560cc","Diesel","3 l/100km","4x2","France","https://carvago.com/car/51252386/peugeot-208-blue-hdi-100-73-kw",2022-09-23
"Jaguar","E-Pace","White","46649","46800km","2/2020","Automatic","132 kW (179 hp)","5l/100km","Diesel","5 l/100km","4x4","Italy","https://carvago.com/car/34971879/jaguar-e-pace-d180-awd-r-dynamic-132-kw",2022-09-23
"BMW","M135","Black","42949","21000km","4/2021","Automatic","225 kW (306 hp)","2979cc","Petrol","7.8 l/100km","4x4","Italy","https://carvago.com/car/49122846/bmw-m135-i-xdrive-225-kw",2022-09-23
