"brand","model","color","price","km","year","transmission","eng_power","eng_capacity","fuel_type","consumption","drive_type","location","link","insertdate"
"Mercedes-Benz","E 350","Black","11899","163000km","1/2009","Automatic","200 kW (272 hp)","3498cc","Petrol","11 l/100km","4x4","Germany","https://carvago.com/car/50053155/mercedes-benz-e-350-t-4matic-200-kw",2022-10-08
"Fiat","Grande Punto","Blue","2699","146000km","5/2009","Manual","48 kW (65 hp)","1242cc","Petrol","5.9 l/100km","4x2","Germany","https://carvago.com/car/51252657/fiat-grande-punto-1-2-8v-active-48-kw",2022-10-08
"Chevrolet","Spark","Green","3249","133000km","9/2011","Manual","50 kW (68 hp)","995cc","Petrol","5.1 l/100km","4x2","Germany","https://carvago.com/car/51069074/chevrolet-spark-1-0-ls-50-kw",2022-10-08
"Skoda","Yeti","Black","6199","165000km","5/2011","Manual","81 kW (110 hp)","1968cc","Diesel","5.4 l/100km","4x2","Germany","https://carvago.com/car/52106219/skoda-yeti-2-0-tdi-81-kw",2022-10-08
"Mercedes-Benz","CLS 400","Black","36699","75000km","7/2016","Automatic","245 kW (333 hp)","6l/100km","Petrol","7 l/100km","4x2","Germany","https://carvago.com/car/51730209/mercedes-benz-cls-400-245-kw",2022-10-08
"Dodge","Charger","Green","41899","31200km","8/2019","Automatic","362 kW (492 hp)","6417cc","Petrol","4x2",NA,"Germany","https://carvago.com/car/52080993/dodge-charger-362-kw",2022-10-08
"Dodge","RAM","Black","51249","16433km","6/2021","Automatic","296 kW (402 hp)","5654cc","LPG","12.8 l/100km","4x4","Netherlands","https://carvago.com/car/52038662/dodge-ram-296-kw",2022-10-08
"Dodge","RAM","Black","60899","17732km","10/2021","Automatic","296 kW (402 hp)","5654cc","LPG","4x2",NA,"Netherlands","https://carvago.com/car/52101707/dodge-ram-quad-cab-laramie-296-kw",2022-10-08
"Opel","Antara","Black","7899","123500km","6/2015","Manual","120 kW (163 hp)","2231cc","Diesel","6.3 l/100km","4x2","Germany","https://carvago.com/car/51577135/opel-antara-2-2-cdti-ecoflex-selection-120-kw",2022-10-08
"BMW","118","White","30249","35988km","7/2021","Automatic","100 kW (136 hp)","15000cc","Petrol","4 l/100km","4x2","Belgium","https://carvago.com/car/51225396/bmw-118-i-100-kw",2022-10-08
"BMW","120","Black","34499","18000km","5/2021","Automatic","140 kW (190 hp)","1995cc","Diesel","4.3 l/100km","4x2","Italy","https://carvago.com/car/50998226/bmw-120-140-kw",2022-10-08
"Dodge","Charger","Grey","42549","1100km","12/2020","Automatic","280 kW (381 hp)","5700cc","Petrol","4x2",NA,"Germany","https://carvago.com/car/51968145/dodge-charger-280-kw",2022-10-08
"Dodge","RAM","Grey","32099","73998km","12/2018","Automatic","295 kW (401 hp)","5654cc","Petrol","4x2",NA,"Germany","https://carvago.com/car/51970116/dodge-ram-quad-cab-295-kw",2022-10-08
"Volkswagen","Amarok","White","21399","94666km","5/2016","Manual","103 kW (140 hp)","1968cc","Diesel","7.2 l/100km","4x4","Germany","https://carvago.com/car/51609775/volkswagen-amarok-2-0-tdi-4motion-103-kw",2022-10-08
"Hyundai","i20","White","6699","166770km","1/2019","Manual","62 kW (84 hp)","1248cc","Petrol","5 l/100km","4x2","Poland","https://carvago.com/car/52051034/hyundai-i20-1-2-62-kw",2022-10-08
"Hyundai","i20","White","7649","116029km","1/2019","Manual","62 kW (84 hp)","1248cc","Petrol","5 l/100km","4x2","Poland","https://carvago.com/car/52080016/hyundai-i20-1-2-62-kw",2022-10-08
"Peugeot","308","Grey","9899","112226km","6/2018","Manual","96 kW (131 hp)","1499cc","Diesel","4 l/100km","4x2","France","https://carvago.com/car/52131012/peugeot-308-sw-blue-lease-96-kw",2022-10-08
"Land Rover","Discovery Sport","Black","26249","92650km","2/2019","Manual","132 kW (179 hp)","1999cc","Diesel","6.4 l/100km","4x4","Germany","https://carvago.com/car/51837315/land-rover-discovery-sport-td4-se-132-kw",2022-10-08
"Dodge","RAM","Black","40849","34200km","2/2020","Automatic","295 kW (401 hp)","5700cc","Petrol","4x4",NA,"Germany","https://carvago.com/car/48031646/dodge-ram-295-kw",2022-10-08
"Dacia","Sandero","Blue","2899","124225km","3/2009","Manual","55 kW (75 hp)","1390cc","Petrol","7 l/100km","4x2","Germany","https://carvago.com/car/50033162/dacia-sandero-1-4-mpi-55-kw",2022-10-08
"Audi","A4","Black","37449","15000km","3/2022","Automatic","150 kW (204 hp)","1968cc","Diesel","4 l/100km","4x4","Sweden","https://carvago.com/car/51973696/audi-a4-150-kw",2022-10-08
"Mitsubishi","Outlander","Grey","9799","123000km","1/2012","Manual","130 kW (177 hp)","2268cc","Diesel","6.3 l/100km","4x4","Germany","https://carvago.com/car/50386175/mitsubishi-outlander-2-2-4wd-motion-130-kw",2022-10-08
"Opel","Corsa","Blue","3399","166583km","8/2009","Manual","59 kW (80 hp)","1229cc","Petrol","6.1 l/100km","4x2","Germany","https://carvago.com/car/51831606/opel-corsa-1-2-16v-59-kw",2022-10-08
"Dodge","RAM","Red","43949","39000km","3/2019","Automatic","295 kW (401 hp)","5654cc","Petrol","4x4",NA,"Germany","https://carvago.com/car/49021193/dodge-ram-295-kw",2022-10-08
"DFSK","Seres 3","Blue","32049","40km","9/2022","Automatic","120 kW (163 hp)",NA,"Electric","19.7 kWh/100km","4x2","Germany","https://carvago.com/car/52017464/dfsk-seres-120-kw",2022-10-08
"Mercedes-Benz","E 200","Beige","18999","146410km","7/2017","Automatic","110 kW (150 hp)","1950cc","Diesel","5 l/100km","4x2","Germany","https://carvago.com/car/51867538/mercedes-benz-e-200-d-110-kw",2022-10-08
"Land Rover","Discovery Sport","Silver","25849","74000km","11/2017","Automatic","110 kW (150 hp)","7l/100km","Diesel","8.5 l/100km","4x4","Germany","https://carvago.com/car/52063019/land-rover-discovery-sport-td4-dynamic-110-kw",2022-10-08
"Audi","RS3","Black","38249","31000km","1/2016","Automatic","310 kW (421 hp)","2480cc","Petrol","8 l/100km","4x4","Poland","https://carvago.com/car/49954570/audi-rs3-310-kw",2022-10-08
"BMW","730","Black","53199","45120km","2/2019","Automatic","195 kW (265 hp)","2993cc","Diesel","6 l/100km","4x2","Germany","https://carvago.com/car/52092050/bmw-730-d-195-kw",2022-10-08
"BMW","X1","Grey","42599","47300km","6/2020","Automatic","170 kW (231 hp)","1995cc","Diesel","5 l/100km","4x4","Germany","https://carvago.com/car/48747843/bmw-x1-170-kw",2022-10-08
"Skoda","Kodiaq","Grey","23099","90452km","1/2017","Automatic","140 kW (190 hp)","1968cc","Diesel","6 l/100km","4x4","Poland","https://carvago.com/car/51473171/skoda-kodiaq-2-0-tdi-4x4-dsg-140-kw",2022-10-08
"Dodge","Charger","Black","35149","38500km","6/2019","Automatic","280 kW (381 hp)","5654cc","Petrol","4x2",NA,"Germany","https://carvago.com/car/51144329/dodge-charger-280-kw",2022-10-08
"DFSK","Seres 3","Red","33599","4500km","4/2022","Manual","120 kW (163 hp)",NA,"Electric","18 kWh/100km","4x2","Germany","https://carvago.com/car/50746335/dfsk-seres-120-kw",2022-10-08
"Peugeot","308","Grey","4899","175000km","4/2012","Manual","115 kW (156 hp)","1598cc","Petrol","7.1 l/100km","4x2","Germany","https://carvago.com/car/51527920/peugeot-308-sw-155-thp-allure-115-kw",2022-10-08
"Opel","Movano","White","16849","85556km","10/2019","Manual","96 kW (131 hp)","2298cc","Diesel","4x2",NA,"Italy","https://carvago.com/car/52030400/opel-movano-96-kw",2022-10-08
"Peugeot","208","White","9499","33300km","7/2019","Manual","75 kW (102 hp)","1499cc","Diesel","3.5 l/100km","4x2","Italy","https://carvago.com/car/51918654/peugeot-208-100-active-75-kw",2022-10-08
"BMW","220","Grey","26249","34200km","10/2019","Automatic","140 kW (190 hp)","1995cc","Diesel","4.8 l/100km","4x4","Germany","https://carvago.com/car/51836722/bmw-220-140-kw",2022-10-08
"Kia","cee'd / Ceed","Blue","3699","154000km","2/2009","Manual","93 kW (126 hp)","1598cc","Petrol","5 l/100km","4x2","Germany","https://carvago.com/car/51741813/kia-cee-d-ceed-1-6-sw-93-kw",2022-10-08
"Cupra","Ateca","Grey","35849","22611km","9/2020","Automatic","221 kW (300 hp)","1984cc","Petrol","7 l/100km","4x4","Germany","https://carvago.com/car/52035465/cupra-ateca-2-0-tsi-dsg-4drive-221-kw",2022-10-08
"Opel","Movano","White","16849","80548km","5/2019","Manual","96 kW (131 hp)","2298cc","Diesel","4x2",NA,"Italy","https://carvago.com/car/51976371/opel-movano-96-kw",2022-10-08
"DFSK","Seres 3","Blue","32049","100km","9/2022","Automatic","120 kW (163 hp)",NA,"Electric","19.7 kWh/100km","4x2","Germany","https://carvago.com/car/51953531/dfsk-seres-120-kw",2022-10-08
"Opel","Crossland X","Black","11799","71252km","1/2019","Automatic","81 kW (110 hp)","1199cc","Petrol","6 l/100km","4x2","Poland","https://carvago.com/car/51780701/opel-crossland-x-1-2-automatic-81-kw",2022-10-08
"BMW","125",NA,"27699","59000km","1/2019","Automatic","165 kW (224 hp)","1998cc","Petrol","6 l/100km","4x2","Poland","https://carvago.com/car/51455789/bmw-125-165-kw",2022-10-08
"Volvo","V60","Silver","11399","137000km","4/2012","Automatic","169 kW (230 hp)","2400cc","Diesel","6.4 l/100km","4x4","Germany","https://carvago.com/car/51288913/volvo-v60-169-kw",2022-10-08
"Volkswagen","Golf","Black","5699","139284km","1/2010","Manual","77 kW (105 hp)","1598cc","Diesel","4.5 l/100km","4x2","Germany","https://carvago.com/car/52023079/volkswagen-golf-variant-1-6-tdi-bluemotion-technology-77-kw",2022-10-08
"Audi","Q2","Grey","28999","4000km","4/2022","Automatic","110 kW (150 hp)","1498cc","Petrol","6 l/100km","4x2","Sweden","https://carvago.com/car/52021779/audi-q2-110-kw",2022-10-08
"Audi","A6","Grey","41349","52000km","4/2019","Automatic","160 kW (218 hp)","2967cc","Diesel","5 l/100km","4x4","Belgium","https://carvago.com/car/50992628/audi-a6-160-kw",2022-10-08
"Mercedes-Benz","S 63 AMG","Red","31099","150000km","3/2010","Automatic","386 kW (525 hp)","6208cc","Petrol","14.4 l/100km","4x2","Germany","https://carvago.com/car/52058111/mercedes-benz-s-63-amg-l-386-kw",2022-10-08
"Opel","Movano","White","16849","95266km","11/2019","Manual","96 kW (131 hp)","2298cc","Diesel","4x2",NA,"Italy","https://carvago.com/car/52086894/opel-movano-96-kw",2022-10-08
"Renault","Master","White","22349","50480km","6/2017","Manual","96 kW (131 hp)","2298cc","Diesel","9 l/100km","4x2","France","https://carvago.com/car/51523207/renault-master-96-kw",2022-10-08
"Volkswagen","Passat","Silver","15899","174057km","7/2014","Automatic","130 kW (177 hp)","1968cc","Diesel","5.7 l/100km","4x4","Germany","https://carvago.com/car/50928297/volkswagen-passat-130-kw",2022-10-08
"BMW","X3","White","46799","7010km","7/2021","Manual","185 kW (252 hp)","3000cc","Petrol","6 l/100km","4x2","Germany","https://carvago.com/car/50988762/bmw-x3-185-kw",2022-10-08
"Mercedes-Benz","A 220","Grey","29899","33887km","11/2019","Automatic","140 kW (190 hp)","1950cc","Diesel","4.4 l/100km","4x2","Italy","https://carvago.com/car/51963935/mercedes-benz-a-220-d-140-kw",2022-10-08
"BMW","220","Silver","21999","88599km","9/2019","Automatic","140 kW (190 hp)","1995cc","Diesel","4.6 l/100km","4x2","Germany","https://carvago.com/car/49504870/bmw-220-140-kw",2022-10-08
"Peugeot","208","White","8899","95242km","3/2019","Manual","75 kW (102 hp)","1499cc","Diesel","5 l/100km","4x2","France","https://carvago.com/car/52050207/peugeot-208-bluehdi-100-75-kw",2022-10-08
"BMW","220","Silver","26699","36400km","5/2020","Automatic","140 kW (190 hp)","1995cc","Diesel","4.6 l/100km","4x2","Germany","https://carvago.com/car/51976571/bmw-220-140-kw",2022-10-08
"Volkswagen","T5 Transporter","Blue","9899","150000km","9/2010","Manual","75 kW (102 hp)","1968cc","Diesel","7.2 l/100km","4x2","Germany","https://carvago.com/car/52027928/volkswagen-t5-transporter-mhd-75-kw",2022-10-08
"Volkswagen","Golf","Black","20949","12000km","6/2021","Manual","110 kW (150 hp)","1498cc","Petrol","5 l/100km","4x2","Germany","https://carvago.com/car/52124341/volkswagen-golf-1-5-110-kw",2022-10-08
"Opel","Corsa","Black interior","13899","22889km","4/2019","Manual","51 kW (69 hp)","12000cc","Petrol","5.6 l/100km","4x2","Germany","https://carvago.com/car/52043644/opel-corsa-120-jahre-51-kw",2022-10-08
"Renault","Clio","White","8599","58734km","1/2019","Manual","66 kW (90 hp)","898cc","Petrol","5 l/100km","4x2","Poland","https://carvago.com/car/51947148/renault-clio-tce-90-start-stop-66-kw",2022-10-08
"Opel","Crossland","Grey","18999","45940km","2/2021","Manual","96 kW (131 hp)","1199cc","Petrol","4.7 l/100km","4x2","Germany","https://carvago.com/car/52028352/opel-crossland-1-2i-96-kw",2022-10-08
"Opel","Movano","White","18349","99768km","3/2019","Manual","96 kW (131 hp)","2298cc","Diesel","4x2",NA,"Italy","https://carvago.com/car/51981325/opel-movano-96-kw",2022-10-08
"BMW","220","Silver","25149","69988km","9/2019","Automatic","140 kW (190 hp)","1995cc","Diesel","4.6 l/100km","4x2","Germany","https://carvago.com/car/48348294/bmw-220-140-kw",2022-10-08
"Volkswagen","Caddy","White","17799","62000km","8/2020","Manual","75 kW (102 hp)","1968cc","Diesel","5 l/100km","4x2","Germany","https://carvago.com/car/52111284/volkswagen-caddy-combi-2-0-tdi-highline-75-kw",2022-10-08
"BMW","330","Black","44899","4000km","1/2022","Automatic","190 kW (258 hp)","1998cc","Petrol","6 l/100km","4x4","Poland","https://carvago.com/car/51104782/bmw-330-i-xdrive-advantage-190-kw",2022-10-08
"Ford","Fusion","Black","5299","85000km","10/2009","Manual","59 kW (80 hp)","1388cc","Petrol","6.5 l/100km","4x2","Germany","https://carvago.com/car/50023756/ford-fusion-1-4-style-59-kw",2022-10-08
"Dodge","RAM","Black","35849","14100km","1/2019","Automatic","295 kW (401 hp)","5654cc","Petrol","4x2",NA,"Poland","https://carvago.com/car/51053584/dodge-ram-quad-cab-295-kw",2022-10-08
"Renault","Talisman","Grey","19299","51617km","5/2019","Automatic","147 kW (200 hp)","1997cc","Diesel","4.9 l/100km","4x2","Germany","https://carvago.com/car/52075048/renault-talisman-dci-200-edc-initiale-paris-147-kw",2022-10-08
"BMW","120","Red","24699","11320km","7/2019","Automatic","140 kW (190 hp)","1995cc","Diesel","5 l/100km","4x4","Sweden","https://carvago.com/car/50845167/bmw-120-140-kw",2022-10-08
"Renault","Megane","Blue","4899","133000km","5/2009","Manual","82 kW (111 hp)","1598cc","Petrol","7 l/100km","4x2","Germany","https://carvago.com/car/50518876/renault-megane-1-6-avantage-82-kw",2022-10-08
"BMW","118","White","29799","5840km","1/2022","Automatic","110 kW (150 hp)","1995cc","Diesel","4 l/100km","4x2","Poland","https://carvago.com/car/51762200/bmw-118-110-kw",2022-10-08
"Tesla","Model 3","White","50049","47500km","3/2019","Automatic","377 kW (513 hp)","Euro6d-TEMP","Electric","4x4",NA,"Germany","https://carvago.com/car/52059161/tesla-model-3-377-kw",2022-10-08
"BMW","M3","Grey","33049","83000km","9/2011","Manual","309 kW (420 hp)","3999cc","Petrol","4x2",NA,"Germany","https://carvago.com/car/51370565/bmw-m3-309-kw",2022-10-08
"DS Automobiles","DS9","Black","51149","3000km","7/2021","Automatic","165 kW (224 hp)","1598cc","Hybrid","1.5 l/100km","4x2","Spain","https://carvago.com/car/51869673/ds-automobiles-ds9-1-6-e-tense-eat8-165-kw",2022-10-08
"Audi","Q5","Blue","61599","15km","7/2022","Automatic","210 kW (286 hp)","2967cc","Diesel","6.7 l/100km","4x4","Germany","https://carvago.com/car/44773993/audi-q5-50-tdi-quattro-210-kw",2022-10-08
"BMW","M760","Grey","73149","100558km","4/2018","Automatic","448 kW (609 hp)","6592cc","Petrol","12.8 l/100km","4x4","Germany","https://carvago.com/car/51339037/bmw-m760-li-xdrive-448-kw",2022-10-08
"Dodge","RAM","Silver","63399","5639km","1/2020","Automatic","296 kW (402 hp)","5654cc","Petrol","12.8 l/100km","4x4","Netherlands","https://carvago.com/car/50481555/dodge-ram-laramie-296-kw",2022-10-08
"Dodge","Charger","Purple","57499","4000km","3/2021","Automatic","362 kW (492 hp)","6417cc","Petrol","4x2",NA,"Germany","https://carvago.com/car/51140892/dodge-charger-362-kw",2022-10-08
"Volvo","V90","Silver","23749","66570km","4/2019","Manual","140 kW (190 hp)","1969cc","Diesel","5 l/100km","4x2","Sweden","https://carvago.com/car/52042521/volvo-v90-d4-140-kw",2022-10-08
"Mercedes-Benz","C 180","Beige","8399","139500km","6/2010","Automatic","115 kW (156 hp)","1796cc","Petrol","8.2 l/100km","4x2","Germany","https://carvago.com/car/51235705/mercedes-benz-c-180-t-cgi-115-kw",2022-10-08
"BMW","X1","Black","33549","36409km","1/2021","Automatic","110 kW (150 hp)","1995cc","Diesel","4.3 l/100km","4x2","Italy","https://carvago.com/car/50819016/bmw-x1-110-kw",2022-10-08
"Volvo","S90","Black","38849","23730km","6/2019","Automatic","228 kW (310 hp)","1969cc","Petrol","8 l/100km","4x4","Sweden","https://carvago.com/car/50251038/volvo-s90-t6-awd-228-kw",2022-10-08
"Jeep","Renegade","Other interior color","26149","28415km","8/2021","Manual","96 kW (131 hp)","1598cc","Diesel","4.8 l/100km","4x2","Spain","https://carvago.com/car/51013474/jeep-renegade-96-kw",2022-10-08
"Dodge","Charger","Yellow","38349","49000km","10/2017","Automatic","280 kW (381 hp)","5700cc","Petrol","4x2",NA,"Germany","https://carvago.com/car/44084627/dodge-charger-280-kw",2022-10-08
"Mercedes-Benz","GLB 220","White","41599","38000km","11/2020","Automatic","140 kW (190 hp)","1950cc","Diesel","5.1 l/100km","4x4","Italy","https://carvago.com/car/51548171/mercedes-benz-glb-220-d-140-kw",2022-10-08
"Audi","A5","Grey","36799","7000km","1/2022","Automatic","110 kW (150 hp)","1984cc","Petrol","6 l/100km","4x2","Poland","https://carvago.com/car/51838356/audi-a5-110-kw",2022-10-08
"BMW","740","Black","51099","61540km","7/2019","Automatic","240 kW (326 hp)","2998cc","Petrol","6.6 l/100km","4x2","Germany","https://carvago.com/car/51962252/bmw-740-240-kw",2022-10-08
"Renault","Master","White","14899","159967km","1/2017","Manual","125 kW (170 hp)","2298cc","Diesel","7 l/100km","4x2","Netherlands","https://carvago.com/car/51631236/renault-master-125-kw",2022-10-08
"BMW","220","Silver","25649","85700km","11/2019","Automatic","140 kW (190 hp)","1995cc","Diesel","4.6 l/100km","4x4","Germany","https://carvago.com/car/49347436/bmw-220-140-kw",2022-10-08
"Audi","SQ5","Black","67999","26223km","5/2020","Automatic","255 kW (347 hp)","2967cc","Diesel","6.8 l/100km","4x4","Germany","https://carvago.com/car/50831243/audi-sq5-tdi-quattro-255-kw",2022-10-08
"Citroen","C3","White","7799","145806km","1/2018","Manual","55 kW (75 hp)","1560cc","Diesel","3 l/100km","4x2","France","https://carvago.com/car/51373013/citroen-c3-75-s-s-83g-feel-55-kw",2022-10-08
"Audi","Q5","White","50899","12000km","8/2021","Automatic","195 kW (265 hp)","1984cc","Hybrid","7.2 l/100km","4x4","Germany","https://carvago.com/car/51989219/audi-q5-195-kw",2022-10-08
"BMW","X2","Other interior color","27049","29000km","3/2019","Manual","110 kW (150 hp)","5l/100km","Diesel","5 l/100km","4x4","Italy","https://carvago.com/car/51934666/bmw-x2-110-kw",2022-10-08
"Mercedes-Benz","E 63 AMG","White","49399","81200km","10/2016","Automatic","410 kW (557 hp)","5461cc","Petrol","10.4 l/100km","4x4","Germany","https://carvago.com/car/52116277/mercedes-benz-e-63-amg-e-t-4matic-mct-410-kw",2022-10-08
"BMW","120","Grey","23449","31690km","7/2019","Automatic","140 kW (190 hp)","1995cc","Diesel","5 l/100km","4x4","Sweden","https://carvago.com/car/51681560/bmw-120-140-kw",2022-10-08
"Peugeot","208","White","8549","100000km","5/2018","Manual","55 kW (75 hp)","1560cc","Diesel","3 l/100km","4x2","Italy","https://carvago.com/car/51944374/peugeot-208-1-6-active-55-kw",2022-10-08
"Peugeot","5008","Grey","5499","136000km","3/2011","Manual","115 kW (156 hp)","1598cc","Petrol","7.1 l/100km","4x2","Germany","https://carvago.com/car/50017507/peugeot-5008-155-thp-premium-115-kw",2022-10-08
"Peugeot","208","Red","29649","5858km","10/2020","Automatic","100 kW (136 hp)","Euro6","Electric","4x2",NA,"France","https://carvago.com/car/48626609/peugeot-208-136-allure-100-kw",2022-10-08
"Seat","Leon","Black","14799","113698km","11/2016","Manual","132 kW (179 hp)","1798cc","Petrol","5.9 l/100km","4x2","Germany","https://carvago.com/car/51355601/seat-leon-st-1-8-tsi-fr-132-kw",2022-10-08
"Dodge","Charger","Blue","39799","73000km","7/2018","Automatic","362 kW (492 hp)","6417cc","Petrol","15.5 l/100km","4x2","Germany","https://carvago.com/car/51986082/dodge-charger-362-kw",2022-10-08
"BMW","220","Grey","24649","47600km","11/2019","Automatic","140 kW (190 hp)","1995cc","Diesel","4.4 l/100km","4x2","Germany","https://carvago.com/car/50808737/bmw-220-140-kw",2022-10-08
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://carvago.com/car/51929959/jeep-gladiator-3-0-v6-multijet-4wd-194-kw",2022-10-08
"Audi","A5","Red","49399","43844km","9/2020","Automatic","170 kW (231 hp)","2967cc","Diesel","5.3 l/100km","4x4","Germany","https://carvago.com/car/50512121/audi-a5-170-kw",2022-10-08
"Mercedes-Benz","GLB 220","Red","50049","18468km","6/2021","Automatic","140 kW (190 hp)","1950cc","Diesel","4.9 l/100km","4x2","Germany","https://carvago.com/car/50959952/mercedes-benz-glb-220-140-kw",2022-10-08
"Dodge","RAM","Other interior color","40849","69000km","6/2019","Manual","295 kW (401 hp)",NA,"Petrol","4x2",NA,"Italy","https://carvago.com/car/51208240/dodge-ram-quad-cab-295-kw",2022-10-08
"Renault","Master","Grey","23699","46400km","8/2022","Manual","110 kW (150 hp)","2299cc","Diesel","5.9 l/100km","4x2","Italy","https://carvago.com/car/51945898/renault-master-110-kw",2022-10-08
"Volkswagen","Caddy","White","20999","77813km","5/2018","Manual","110 kW (150 hp)","1968cc","Diesel","6 l/100km","4x2","France","https://carvago.com/car/49840543/volkswagen-caddy-2-0-tdi-110-kw",2022-10-08
"Nissan","Navara","White","26299","74545km","7/2016","Manual","140 kW (190 hp)","2298cc","Diesel","6 l/100km","4x4","Germany","https://carvago.com/car/50168357/nissan-navara-dc-4x4-eu6-s-s-140-kw",2022-10-08
"Renault","Master","White","14899","161033km","12/2017","Manual","125 kW (170 hp)","2298cc","Diesel","7 l/100km","4x2","Netherlands","https://carvago.com/car/51547019/renault-master-125-kw",2022-10-08
"Volvo","V90","Black","26299","52300km","4/2019","Automatic","140 kW (190 hp)","1969cc","Diesel","5 l/100km","4x4","Sweden","https://carvago.com/car/52046807/volvo-v90-d4-awd-momentum-140-kw",2022-10-08
"BMW","M340i","Black","53099","29455km","6/2021","Automatic","275 kW (374 hp)","2998cc","Petrol","6.9 l/100km","4x4","Germany","https://carvago.com/car/52000061/bmw-m340i-xdrive-275-kw",2022-10-08
"Mercedes-Benz","E 200","Black","11399","128100km","11/2012","Automatic","135 kW (184 hp)","1796cc","Petrol","8 l/100km","4x2","Germany","https://carvago.com/car/51819811/mercedes-benz-e-200-t-7g-tronic-135-kw",2022-10-08
"Citroen","C-Zero","White","8799","87261km","5/2011","Automatic","50 kW (68 hp)","Noemissionclass","Electric","4x2",NA,"Germany","https://carvago.com/car/51527999/citroen-c-zero-50-kw",2022-10-08
"Volvo","XC60","Black","13399","145000km","3/2010","Manual","120 kW (163 hp)","6l/100km","Diesel","7 l/100km","4x2","Germany","https://carvago.com/car/51947563/volvo-xc60-120-kw",2022-10-08
"Audi","S3","Blue","45799","23500km","3/2020","Automatic","221 kW (300 hp)","2000cc","Petrol","7 l/100km","4x4","Germany","https://carvago.com/car/51450852/audi-s3-221-kw",2022-10-08
"Cadillac","XT4","Other interior color","46699","2550km","3/2022","Automatic","128 kW (174 hp)","1995cc","Diesel","6.7 l/100km","4x4","Italy","https://carvago.com/car/51937423/cadillac-xt4-350d-awd-128-kw",2022-10-08
"Mercedes-Benz","CLA 200 Shooting Brake","Silver","16949","174000km","8/2018","Automatic","100 kW (136 hp)","3l/100km","Diesel","4 l/100km","4x2","Germany","https://carvago.com/car/51131276/mercedes-benz-cla-200-shooting-brake-d-100-kw",2022-10-08
"Audi","Q2","Black","30449","5000km","1/2022","Automatic","110 kW (150 hp)","1498cc","Petrol","6 l/100km","4x2","Poland","https://carvago.com/car/52064788/audi-q2-35-tfsi-s-110-kw",2022-10-08
"Volvo","V60","Grey","30949","29150km","4/2021","Automatic","146 kW (199 hp)","1969cc","Diesel","6 l/100km","4x2","Sweden","https://carvago.com/car/52030204/volvo-v60-momentum-146-kw",2022-10-08
"Dodge","Charger","Grey","39799","58000km","8/2018","Automatic","362 kW (492 hp)","6417cc","Petrol","4x2",NA,"Germany","https://carvago.com/car/51151030/dodge-charger-362-kw",2022-10-08
"Opel","Crossland","White","26749","9400km","9/2021","Automatic","96 kW (131 hp)","1199cc","Petrol","4.9 l/100km","4x2","Germany","https://carvago.com/car/52017584/opel-crossland-1-2i-turbo-96-kw",2022-10-08
"Audi","Q3","Orange","56249","10km","6/2022","Automatic","110 kW (150 hp)","1498cc","Hybrid","5.8 l/100km","4x2","Germany","https://carvago.com/car/51253685/audi-q3-110-kw",2022-10-08
